metric_name	excluded_chromosome	full_estimate	full_SE	approximate_leave_chromosome_estimate	delta_from_full	absolute_delta	influence_SE_ratio	sign_flip	catastrophic	chromosome_regression_SNP_N	contributing_jackknife_blocks	effective_block_fraction_sum	method	diagnostic_class	number_blocks	input_freeze_id
GCOV	18	0.4354056295865452	0.0222461736952066	0.43457556513692336	-0.000830064449621859	0.000830064449621859	0.03731268401454195	False	False	94195	7	6.052496305339588	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	19	0.4354056295865452	0.0222461736952066	0.43199328047845387	-0.0034123491080913504	0.0034123491080913504	0.15339038321123113	False	False	74189	6	4.7670115016385015	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	20	0.4354056295865452	0.0222461736952066	0.44061535080669706	0.005209721220151842	0.005209721220151842	0.23418504645022994	False	False	68408	5	4.39555355651224	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	21	0.4354056295865452	0.0222461736952066	0.4358211244021174	0.0004154948155721816	0.0004154948155721816	0.018677136179230162	False	False	45409	4	2.91775364646919	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	22	0.4354056295865452	0.0222461736952066	0.43679886809889573	0.0013932385123505142	0.0013932385123505142	0.0626282313281909	False	False	41009	3	2.63676669022682	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	1	1.0062578	0.0539309227510588	1.0208777846627877	0.014619984662787688	0.014619984662787688	0.27108723376146315	False	False	239066	16	15.36117715093491	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	2	1.0062578	0.0539309227510588	1.015493229620369	0.00923542962036894	0.00923542962036894	0.17124553316098465	False	False	245549	17	15.777742080575724	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	3	1.0062578	0.0539309227510588	0.9931523423778377	-0.013105457622162309	0.013105457622162309	0.24300451306305557	False	False	226225	15	14.536079162115273	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	4	1.0062578	0.0539309227510588	1.0002570095302128	-0.006000790469787187	0.006000790469787187	0.11126808449924727	False	False	230966	16	14.840711944997752	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	5	1.0062578	0.0539309227510588	0.9957234387099133	-0.010534361290086669	0.010534361290086669	0.19533063320115088	False	False	198252	14	12.73867506264859	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	6	1.0062578	0.0539309227510588	0.9947853679210827	-0.011472432078917238	0.011472432078917238	0.21272456493787706	False	False	222778	15	14.314592302255349	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	7	1.0062578	0.0539309227510588	1.0004468813250098	-0.005810918674990173	0.005810918674990173	0.10774743650897556	False	False	188185	13	12.091820343121507	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	8	1.0062578	0.0539309227510588	1.0179328331021504	0.011675033102150456	0.011675033102150456	0.21648124131013957	False	False	164657	12	10.5800295572833	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	9	1.0062578	0.0539309227510588	1.0176444317716271	0.011386631771627131	0.011386631771627131	0.21113363522791911	False	False	135802	9	8.725952579836791	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	10	1.0062578	0.0539309227510588	1.004122725606835	-0.0021350743931649596	0.0021350743931649596	0.03958905733952128	False	False	160759	12	10.329563708796506	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	11	1.0062578	0.0539309227510588	1.0061812590347006	-7.654096529940979e-05	7.654096529940979e-05	0.0014192407879375121	False	False	156208	11	10.037139369016256	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	12	1.0062578	0.0539309227510588	0.9965319217860635	-0.009725878213936445	0.009725878213936445	0.18033954766230106	False	False	146146	10	9.390605924307653	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	13	1.0062578	0.0539309227510588	1.0024098276842648	-0.003847972315735193	0.003847972315735193	0.07135001812405756	False	False	117473	9	7.548223350253807	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	14	1.0062578	0.0539309227510588	1.0083381205756077	0.002080320575607697	0.002080320575607697	0.03857379902825518	False	False	99930	7	6.420998522135835	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	15	1.0062578	0.0539309227510588	0.984467808203529	-0.02178999179647101	0.02178999179647101	0.40403521180329177	False	False	85182	7	5.473366317548031	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	16	1.0062578	0.0539309227510588	1.0067233732921546	0.0004655732921545752	0.0004655732921545752	0.008632770744599115	False	False	91812	7	5.89937672685215	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	17	1.0062578	0.0539309227510588	1.0039905121800505	-0.0022672878199494484	0.0022672878199494484	0.04204059015298298	False	False	80373	6	5.164364197134228	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	18	1.0062578	0.0539309227510588	1.0032920875841682	-0.002965712415831767	0.002965712415831767	0.05499094516741868	False	False	94195	7	6.052496305339588	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	19	1.0062578	0.0539309227510588	1.0037157340060563	-0.0025420659939436874	0.0025420659939436874	0.0471355924258459	False	False	74189	6	4.7670115016385015	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	20	1.0062578	0.0539309227510588	1.0159154548020604	0.009657654802060378	0.009657654802060378	0.17907453292871342	False	False	68408	5	4.39555355651224	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	21	1.0062578	0.0539309227510588	1.0137138393594884	0.007456039359488464	0.007456039359488464	0.1382516556207465	False	False	45409	4	2.91775364646919	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOR	22	1.0062578	0.0539309227510588	1.0165307183149783	0.010272918314978341	0.010272918314978341	0.19048289535851967	False	False	41009	3	2.63676669022682	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	1	1.00994483937748	0.1082755037285778	1.0393774069257153	0.029432567548235422	0.029432567548235422	0.2718303451352784	False	False	239066	16	15.36117715093491	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	2	1.00994483937748	0.1082755037285778	1.0287838099270425	0.018838970549562628	0.018838970549562628	0.17399106816245036	False	False	245549	17	15.777742080575724	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	3	1.00994483937748	0.1082755037285778	0.9837485591795139	-0.02619628019796605	0.02619628019796605	0.24194096814025634	False	False	226225	15	14.536079162115273	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	4	1.00994483937748	0.1082755037285778	0.9977646553156652	-0.012180184061814758	0.012180184061814758	0.11249251808929676	False	False	230966	16	14.840711944997752	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	5	1.00994483937748	0.1082755037285778	0.9888399269943852	-0.021104912383094754	0.021104912383094754	0.19491862569395194	False	False	198252	14	12.73867506264859	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	6	1.00994483937748	0.1082755037285778	0.9869584943471588	-0.022986345030321154	0.022986345030321154	0.21229497198131464	False	False	222778	15	14.314592302255349	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	7	1.00994483937748	0.1082755037285778	0.998253005715276	-0.011691833662203943	0.011691833662203943	0.1079822606183641	False	False	188185	13	12.091820343121507	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	8	1.00994483937748	0.1082755037285778	1.0332993785276434	0.0233545391501635	0.0233545391501635	0.2156955021766331	False	False	164657	12	10.5800295572833	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	9	1.00994483937748	0.1082755037285778	1.032802421234671	0.022857581857191	0.022857581857191	0.21110575402622728	False	False	135802	9	8.725952579836791	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	10	1.00994483937748	0.1082755037285778	1.0056900999156333	-0.004254739461846624	0.004254739461846624	0.03929549450550046	False	False	160759	12	10.329563708796506	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	11	1.00994483937748	0.1082755037285778	1.0096883649967787	-0.0002564743807011993	0.0002564743807011993	0.002368720272538492	False	False	156208	11	10.037139369016256	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	12	1.00994483937748	0.1082755037285778	0.9903910973800347	-0.019553741997445195	0.019553741997445195	0.18059248236297293	False	False	146146	10	9.390605924307653	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	13	1.00994483937748	0.1082755037285778	1.0021256217072583	-0.007819217670221645	0.007819217670221645	0.07221594359720233	False	False	117473	9	7.548223350253807	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	14	1.00994483937748	0.1082755037285778	1.0140937153758671	0.0041488759983872026	0.0041488759983872026	0.038317771384259694	False	False	99930	7	6.420998522135835	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	15	1.00994483937748	0.1082755037285778	0.9663694684498482	-0.04357537092763175	0.04357537092763175	0.40244902519101045	False	False	85182	7	5.473366317548031	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	16	1.00994483937748	0.1082755037285778	1.010871085803917	0.0009262464264370163	0.0009262464264370163	0.008554533523657452	False	False	91812	7	5.89937672685215	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	17	1.00994483937748	0.1082755037285778	1.005397208545269	-0.0045476308322109915	0.0045476308322109915	0.0420005511459995	False	False	80373	6	5.164364197134228	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	18	1.00994483937748	0.1082755037285778	1.0039564612729746	-0.005988378104505365	0.005988378104505365	0.05530685980013424	False	False	94195	7	6.052496305339588	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	19	1.00994483937748	0.1082755037285778	1.0047960058740577	-0.005148833503422212	0.005148833503422212	0.04755307826901617	False	False	74189	6	4.7670115016385015	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	20	1.00994483937748	0.1082755037285778	1.0294003565679646	0.01945551719048466	0.01945551719048466	0.17968530757663564	False	False	68408	5	4.39555355651224	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	21	1.00994483937748	0.1082755037285778	1.0248883889401408	0.014943549562660863	0.014943549562660863	0.13801413106440918	False	False	45409	4	2.91775364646919	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCORSQ	22	1.00994483937748	0.1082755037285778	1.0306353709773155	0.020690531599835582	0.020690531599835582	0.19109152936108303	False	False	41009	3	2.63676669022682	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
