metric_name	block_index	block_start_row	block_end_row	block_snp_n	start_chr	start_bp	end_chr	end_bp	full_estimate	full_SE	full_CI95_low	full_CI95_high	leave_block_estimate	delta_from_full	absolute_delta	influence_SE_ratio	sign_flip	influential	catastrophic	min_leave_block_estimate	max_leave_block_estimate	largest_influence_block	number_blocks
HSQ2	57	871529	887091	15563	4	135373049	4	149492755	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37913573329808553	0.00033550604595522504	0.00033550604595522504	0.01689186888694803	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	58	887092	902654	15563	4	149493045	4	162934006	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37984580990117683	0.001045582649046528	0.001045582649046528	0.05264240460369769	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	59	902655	918217	15563	4	162934057	4	176825687	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3788431339604855	4.290670835521704e-05	4.290670835521704e-05	0.0021602427158751367	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	60	918218	933780	15563	4	176828699	4	186410627	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.378580122773323	-0.00022010447880732587	0.00022010447880732587	0.011081695970210808	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	61	933781	949343	15563	4	186410731	5	4725242	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37791142279010537	-0.0008888044620249391	0.0008888044620249391	0.04474902500166356	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	62	949344	964906	15563	5	4725595	5	16684109	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3789090568215576	0.00010882956942731559	0.00010882956942731559	0.005479289687776767	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	63	964907	980469	15563	5	16684597	5	29758199	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3786589445365121	-0.00014128271561819616	0.00014128271561819616	0.007113222360627827	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	64	980470	996032	15563	5	29758510	5	43233397	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37949377399879103	0.0006935467466607226	0.0006935467466607226	0.0349182998422799	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	65	996033	1011595	15563	5	43237748	5	58986312	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3798773774566098	0.0010771502044795156	0.0010771502044795156	0.054231750053307416	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	66	1011596	1027158	15563	5	58986989	5	76161368	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3803683343425836	0.0015681070904532968	0.0015681070904532968	0.07895017002514951	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	67	1027159	1042721	15563	5	76163520	5	91832191	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37823896863571227	-0.0005612586164180366	0.0005612586164180366	0.028257931785433694	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	68	1042722	1058284	15563	5	91832192	5	107021498	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37971487560331907	0.0009146483511887626	0.0009146483511887626	0.04605019853503823	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	69	1058285	1073847	15563	5	107022017	5	121023412	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3808010509670638	0.002000823714933486	0.002000823714933486	0.10073634220905572	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	70	1073848	1089410	15563	5	121023551	5	135185565	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.38083607666106256	0.0020358494089322554	0.0020358494089322554	0.10249979606580241	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	71	1089411	1104973	15563	5	135185569	5	150955163	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3785336158448162	-0.00026661140731409905	0.00026661140731409905	0.013423200536646904	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	72	1104974	1120536	15563	5	150955282	5	164512265	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37977911085310617	0.0009788836009758661	0.0009788836009758661	0.04928427860723137	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	73	1120537	1136099	15563	5	164512291	5	178194492	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3787296606686785	-7.056658345178102e-05	7.056658345178102e-05	0.003552846483208949	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	74	1136100	1151662	15563	5	178194562	6	8492776	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37731474055999603	-0.0014854866921342746	0.0014854866921342746	0.07479044487975349	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	75	1151663	1167225	15563	6	8493757	6	21204822	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3781329765862631	-0.0006672506658672028	0.0006672506658672028	0.03359435962015941	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	76	1167226	1182788	15563	6	21205877	6	30361480	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37844190113876475	-0.0003583261133655591	0.0003583261133655591	0.01804080075072172	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	77	1182789	1198351	15563	6	30361608	6	33203688	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37893386853626676	0.00013364128413645426	0.00013364128413645426	0.006728495884743672	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	78	1198352	1213914	15563	6	33203908	6	46017626	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37947457923783284	0.0006743519857025371	0.0006743519857025371	0.03395189285995908	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	79	1213915	1229477	15563	6	46018287	6	62472864	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3786747643334037	-0.0001254629187266154	0.0001254629187266154	0.006316736162741567	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	80	1229478	1245040	15563	6	62474097	6	73591559	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3775835851707765	-0.0012166420813538026	0.0012166420813538026	0.06125480827643467	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	81	1245041	1260603	15563	6	73591660	6	84931878	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.38005117437466274	0.001250947122532431	0.001250947122532431	0.0629819791120627	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	82	1260604	1276166	15563	6	84935441	6	97778185	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3796514782209782	0.0008512509688479164	0.0008512509688479164	0.0428583029397493	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	83	1276167	1291729	15563	6	97778418	6	110461062	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37840743199870425	-0.00039279525342605925	0.00039279525342605925	0.01977623354416092	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	84	1291730	1307292	15563	6	110461195	6	123286751	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37646187339781617	-0.0023383538543141347	0.0023383538543141347	0.11773011900845237	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	85	1307293	1322855	15563	6	123286895	6	141043296	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3814665667035655	0.0026663394514351846	0.0026663394514351846	0.13424335258551737	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	86	1322856	1338418	15563	6	141045356	6	154018460	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3799395177017688	0.0011392904496385081	0.0011392904496385081	0.05736035201587411	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	87	1338419	1353981	15563	6	154019185	6	165836786	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3789522549963503	0.00015202774422001797	0.00015202774422001797	0.007654206991207935	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	88	1353982	1369544	15563	6	165836946	7	4401934	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3795848979789128	0.0007846707267825104	0.0007846707267825104	0.03950615852092654	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	89	1369545	1385107	15563	7	4401983	7	13645738	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37991206447872583	0.0011118372265955245	0.0011118372265955245	0.05597815264940396	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	90	1385108	1400670	15563	7	13645763	7	24558250	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3782743389348364	-0.0005258883172938877	0.0005258883172938877	0.026477127944488928	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	91	1400671	1416233	15563	7	24560690	7	36885381	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.38109610643164243	0.002295879179512128	0.002295879179512128	0.11559162807387469	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	92	1416234	1431796	15563	7	36885782	7	48723412	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.38029056302680675	0.0014903357746764434	0.0014903357746764434	0.0750345837485214	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	93	1431797	1447359	15563	7	48723560	7	57700234	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37944195186298685	0.0006417246108565422	0.0006417246108565422	0.03230918822119557	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	94	1447360	1462922	15563	7	57701145	7	73903036	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3778583978968713	-0.000941829355258994	0.000941829355258994	0.047418692374434565	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	95	1462923	1478485	15563	7	73903312	7	88824027	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37810706662130245	-0.0006931606308278604	0.0006931606308278604	0.03489885990042933	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	96	1478486	1494048	15563	7	88824196	7	104295174	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3791893950696711	0.0003891678175407809	0.0003891678175407809	0.01959360145121166	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	97	1494049	1509611	15563	7	104295232	7	122892339	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37971448694776266	0.0009142596956323579	0.0009142596956323579	0.04603063072462134	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	98	1509612	1525174	15563	7	122893897	7	137871149	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37907312208359545	0.0002728948314651425	0.0002728948314651425	0.013739554826532557	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	99	1525175	1540737	15563	7	137872583	7	152902954	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.379552128493699	0.0007519012415687087	0.0007519012415687087	0.03785629898963752	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	100	1540738	1556300	15563	7	152905314	8	2832494	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37702334754633454	-0.0017768797057957642	0.0017768797057957642	0.08946133573457708	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	101	1556301	1571863	15563	8	2833794	8	10353290	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3789419074775745	0.00014168022544419623	0.00014168022544419623	0.007133235960808859	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	102	1571864	1587426	15563	8	10353295	8	19885726	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.377808066534367	-0.000992160717763313	0.000992160717763313	0.049952747383499495	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	103	1587427	1602989	15563	8	19885934	8	33294410	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3792135895634806	0.0004133623113503071	0.0004133623113503071	0.020811732158969858	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	104	1602990	1618552	15563	8	33294599	8	55428780	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37813980336358866	-0.0006604238885416502	0.0006604238885416502	0.033250648891563435	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	105	1618553	1634115	15563	8	55429439	8	70023319	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3743623699558507	-0.0044378572962796015	0.0044378572962796015	0.22343473237363054	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	106	1634116	1649678	15563	8	70025994	8	84328920	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3788771210642253	7.689381209496915e-05	7.689381209496915e-05	0.0038714062169215853	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	107	1649679	1665241	15563	8	84330065	8	101674931	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.38074995657887384	0.0019497293267435323	0.0019497293267435323	0.09816387081377509	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	108	1665242	1680804	15563	8	101675010	8	116980396	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37891833977400885	0.00011811252187854393	0.00011811252187854393	0.005946662534198881	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	109	1680805	1696367	15563	8	116980929	8	130480557	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3796724707089537	0.0008722434568234072	0.0008722434568234072	0.04391522086646871	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	110	1696368	1711930	15563	8	130480641	8	142628372	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37952522317148407	0.0007249959193537658	0.0007249959193537658	0.03650168502456889	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	111	1711931	1727493	15563	8	142629143	9	7924256	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37945755154626293	0.0006573242941326218	0.0006573242941326218	0.03309459226310252	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	112	1727494	1743056	15563	9	7925381	9	19011141	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3786970603052166	-0.00010316694691370198	0.00010316694691370198	0.005194191168064826	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	113	1743057	1758619	15563	9	19011300	9	31376645	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37985630931801606	0.001056082065885755	0.001056082065885755	0.05317102331199156	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	114	1758620	1774182	15563	9	31377848	9	76598874	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37874385666301436	-5.63705891159505e-05	5.63705891159505e-05	0.0028381145791743253	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	115	1774183	1789745	15563	9	76599091	9	89129213	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37935408661786174	0.000553859365731435	0.000553859365731435	0.027885398491424396	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	116	1789746	1805308	15563	9	89129608	9	101821883	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3807406335439755	0.0019404062918452203	0.0019404062918452203	0.09769447991894828	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	117	1805309	1820871	15563	9	101822220	9	113878799	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3774469345464685	-0.0013532927056618127	0.0013532927056618127	0.06813481672027223	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	118	1820872	1836434	15563	9	113878895	9	127068176	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3802982633480629	0.0014980360959325756	0.0014980360959325756	0.07542227517350192	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	119	1836435	1851997	15563	9	127069629	10	767395	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3785841429058112	-0.0002160843463190898	0.0002160843463190898	0.010879292610515446	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	120	1851998	1867560	15563	10	767727	10	10192661	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37986295528438485	0.0010627280322545452	0.0010627280322545452	0.0535056306726698	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	121	1867561	1883123	15563	10	10192664	10	20542634	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37915412283133143	0.00035389557920112447	0.00035389557920112447	0.01781773471925366	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	122	1883124	1898686	15563	10	20543040	10	33730377	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3799731588557194	0.0011729316035891113	0.0011729316035891113	0.05905409783235058	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	123	1898687	1914249	15563	10	33730883	10	53512766	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37940727035895955	0.0006070431068292415	0.0006070431068292415	0.03056306344671235	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	124	1914250	1929812	15563	10	53512966	10	66559591	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3793760956209283	0.0005758683687979715	0.0005758683687979715	0.028993495345756456	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	125	1929813	1945375	15563	10	66559785	10	80220985	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37886705731113696	6.683005900665062e-05	6.683005900665062e-05	0.003364722061068306	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	126	1945376	1960938	15563	10	80221107	10	92423933	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3769241574315704	-0.0018760698205599335	0.0018760698205599335	0.09445530360394085	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	127	1960939	1976501	15563	10	92424342	10	108998976	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.378781830853698	-1.8396398432318772e-05	1.8396398432318772e-05	0.0009262114768335831	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	128	1976502	1992064	15563	10	108999693	10	122948519	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3794557423230406	0.0006555150709102731	0.0006555150709102731	0.033003502514266175	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	129	1992065	2007627	15563	10	122949506	10	132618241	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3768230957249734	-0.0019771315271568946	0.0019771315271568946	0.09954350132170985	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	130	2007628	2023190	15563	10	132618278	11	7351799	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37952391119268214	0.0007236839405518336	0.0007236839405518336	0.03643563025693691	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	131	2023191	2038753	15563	11	7351944	11	20010105	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3801000442402482	0.0012998169881178745	0.0012998169881178745	0.06544245149980099	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	132	2038754	2054316	15563	11	20010141	11	31871538	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3809631607813513	0.0021629335292209784	0.0021629335292209784	0.1088981555690369	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	133	2054317	2069879	15563	11	31871946	11	45356863	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37977839556639226	0.0009781683142619513	0.0009781683142619513	0.04924826575579787	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	134	2069880	2085442	15563	11	45357533	11	66344727	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3762509584949941	-0.0025492687571361805	0.0025492687571361805	0.12834914339780376	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	135	2085443	2101005	15563	11	66354825	11	81221576	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3801947615638307	0.0013945343117003905	0.0013945343117003905	0.07021122580526318	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	136	2101006	2116568	15563	11	81221742	11	93811663	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37749465338006905	-0.0013055738720612609	0.0013055738720612609	0.06573229584073438	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	137	2116569	2132131	15563	11	93812039	11	104483684	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3793114235322168	0.0005111962800865011	0.0005111962800865011	0.025737421554153244	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	138	2132132	2147694	15563	11	104483850	11	118577614	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.376921996668779	-0.0018782305833512924	0.0018782305833512924	0.09456409246842618	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	139	2147695	2163257	15563	11	118577873	11	131030381	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37857644733935397	-0.00022377991277633402	0.00022377991277633402	0.011266744643567372	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	140	2163258	2178820	15563	11	131030628	12	11129433	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37852055164492077	-0.00027967560720953966	0.00027967560720953966	0.014080949493505088	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	141	2178821	2194383	15563	12	11130766	12	24607488	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37617211004968687	-0.0026281172024434363	0.0026281172024434363	0.13231896038359842	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	142	2194384	2209946	15563	12	24607950	12	39590941	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3782596605191068	-0.0005405667330234953	0.0005405667330234953	0.027216148528355653	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	143	2209947	2225509	15563	12	39591089	12	53418213	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3800471104417461	0.0012468831896157995	0.0012468831896157995	0.06277737051313971	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	144	2225510	2241072	15563	12	53418575	12	68399273	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37867995429544693	-0.00012027295668337601	0.00012027295668337601	0.006055434885403821	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	145	2241073	2256635	15563	12	68399871	12	83457942	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3799917041367707	0.0011914768846403856	0.0011914768846403856	0.05998780516718511	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	146	2256636	2272198	15563	12	83458058	12	96913156	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3796105573551598	0.0008103301030294996	0.0008103301030294996	0.04079804230218887	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	147	2272199	2287761	15563	12	96914286	12	112509281	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37960364970206606	0.0008034224499357534	0.0008034224499357534	0.04045025968609958	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	148	2287762	2303324	15563	12	112515312	12	126571073	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3797795129514556	0.0009792856993253163	0.0009792856993253163	0.04930452322779918	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	149	2303325	2318887	15563	12	126571735	13	22821162	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3777830159753319	-0.0010172112767983799	0.0010172112767983799	0.05121397877967402	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	150	2318888	2334450	15563	13	22821270	13	33278525	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3776624654676247	-0.0011377617845055865	0.0011377617845055865	0.05728338764724748	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	151	2334451	2350013	15563	13	33280204	13	46833150	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3784063239221156	-0.000393903330014711	0.000393903330014711	0.019832022358335373	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	152	2350014	2365576	15563	13	46833218	13	61692090	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3783984610265586	-0.00040176622557169805	0.00040176622557169805	0.020227898982383207	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	153	2365577	2381139	15563	13	61692288	13	74323682	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3795867841467785	0.0007865568946481827	0.0007865568946481827	0.03960112223520179	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	154	2381140	2396702	15563	13	74328404	13	87228925	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3794093766261346	0.000609149374004303	0.000609149374004303	0.03066910859669087	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	155	2396703	2412265	15563	13	87229330	13	100709000	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.3792359915343476	0.00043576428221731023	0.00043576428221731023	0.02193961393414701	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	156	2412266	2427828	15563	13	100711312	13	111624246	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37822919161688207	-0.0005710356352482404	0.0005710356352482404	0.02875017960682486	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	157	2427829	2443391	15563	13	111624376	14	28993235	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37877565304285876	-2.4574209271543968e-05	2.4574209271543968e-05	0.0012372484073528173	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	158	2443392	2458954	15563	14	28993586	14	42645947	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37957716955042003	0.0007769422982897289	0.0007769422982897289	0.03911705196867192	False	False	False	0.3714245403249474	0.3814665667035655	53	200
HSQ2	159	2458955	2474517	15563	14	42646073	14	55999660	0.3788002272521303	0.0198619849704412	0.33987073671006557	0.41772971779419504	0.37614498322404805	-0.00265524402808226	0.00265524402808226	0.1336847264779336	False	False	False	0.3714245403249474	0.3814665667035655	53	200
